txn_id,value_date,narration,credit_paise,debit_paise,balance_paise
bank_000268,2026-06-25,NEFT DR-VENDOR PAYMENT-RUDRA PLASTICS,0,12173947,11223532294
bank_000269,2026-06-26,BY TRANSFER-RAZORPAY SOFTW,153080640,0,11376612934
bank_000270,2026-06-26,GATEWAY PAYOUT RAZORPAY,153080640,0,11529693574
bank_000271,2026-06-26,REV-NEFT SBINN00000000067,0,62455824,11467237750
bank_000272,2026-06-26,NEFT-SBINN00000000067-RAZORPAY SOFTWARE PVT LTD-REPOST,62455824,0,11529693574
bank_000273,2026-06-26,BY TRANSFER-NEFT*HDFCN00000000078*RAZORPAY,38286961,0,11567980535
bank_000274,2026-06-26,ACH C- RAZORPAY SOFTW UTIBN00000000096,38250261,0,11606230796
bank_000275,2026-06-26,NEFT CR-RAZORPAY SOFTWARE PVT LTD,9878376,0,11616109172
bank_000276,2026-06-26,NEFT CR-SBINN00000000114-RAZORPAY SOFTWARE PRIVATE LIMITED-SETTLEMENT,53702476,0,11669811648
bank_000277,2026-06-26,IMPS/UTIBN00000000235/RAZORPAYSOFT,12339589,0,11682151237
bank_000278,2026-06-27,NEFT CR-RAZORPAY SOFTWARE PVT LTD,88360418,0,11770511655
bank_000279,2026-06-27,ACH C- RAZORPAY SOFTW ICICN00000000109,2114704,0,11772626359
bank_000280,2026-06-27,REV-NEFT SBINN00000000114,0,53702476,11718923883
bank_000281,2026-06-27,REPRESENTED NEFT SBINN00000000114 RAZORPAY,53702476,0,11772626359
bank_000282,2026-06-27,ACH C- RAZORPAY SOFTW SBINN00000000137,79526956,0,11852153315
bank_000283,2026-06-27,UPI-RAZORPAY-KKBKN00000000160,73176291,0,11925329606
bank_000284,2026-06-28,NEFT-NIRMAL WATER SYSTEMS-INVOICE PAYMENT,17304860,0,11942634466
bank_000285,2026-06-29,NEFT-UTIBN00000000118-RAZORPAY SOFTWAR,16746568,0,11959381034
bank_000286,2026-06-29,BY TRANSFER-NEFT*ICICN00000000182*RAZORPAY,63463997,0,12022845031
bank_000287,2026-06-29,UPI-RAZORPAY-KKBKN00000000252,81197581,0,12104042612
bank_000288,2026-06-30,ACH C- RAZORPAY SOFTW UTIBN00000000016,21185196,0,12125227808
bank_000289,2026-06-30,MERCHANT PAYOUT RAZORPAY SOFTWARE PVT LTD UTR HDFCN00000000139,44639448,0,12169867256
bank_000290,2026-06-30,RTGS HDFCN00000000174 RAZORPAY,2842481,0,12172709737
bank_000291,2026-06-30,RTGS UTIBN00000000245 RAZORPAY,9675575,0,12182385312
