txn_id,value_date,narration,credit_paise,debit_paise,balance_paise
bank_000264,2026-06-19,MB:SBINN00000000075 RZPY SETTLEMENT,100912106,0,10849301810
bank_000265,2026-06-19,RTGS ICICN00000000139 RAZORPAY,77661911,0,10926963721
bank_000266,2026-06-20,NEFT CR-UTIB0001234-GREENLEAF ORGANICS-DIRECT PAYMENT,13217489,0,10940181210
bank_000267,2026-06-21,CMS/HDFCN00000000010,20892930,0,10961074140
bank_000268,2026-06-21,TRF FROM RAZORPAY REF ICICN00000000062,97740826,0,11058814966
bank_000269,2026-06-22,TRF FROM RAZORPAY REF UTIBN00000000112,48307565,0,11107122531
bank_000270,2026-06-22,MERCHANT SETTLEMENT CR,21803408,0,11128925939
bank_000271,2026-06-22,SALARY PAYOUT BATCH,0,2467552,11126458387
bank_000272,2026-06-23,MB:HDFCN00000000064 RZPY SETTLEMENT,85332015,0,11211790402
bank_000273,2026-06-23,NEFT CR-RAZORPAY SOFTWARE PVT LTD,13109010,0,11224899412
bank_000274,2026-06-24,ACH C- RAZORPAY SOFTW ICICN00000000094,52255767,0,11277155179
bank_000275,2026-06-24,NEFT CR-RAZORPAY SOFTWARE PVT LTD,26882595,0,11304037774
bank_000276,2026-06-24,RAZORPAY SETTLEMENT CREDIT,26882595,0,11330920369
bank_000277,2026-06-24,MB:HDFCN00000000206 RZPY SETTLEMENT,62870660,0,11393791029
bank_000278,2026-06-24,RTGS ICICN00000000230 RAZORPAY,35420626,0,11429211655
bank_000279,2026-06-25,CMS/ICICN00000000142,1663863,0,11430875518
bank_000280,2026-06-25,RAZORPAY SETTLEMENT CREDIT,54321962,0,11485197480
bank_000281,2026-06-25,MB:KKBKN00000000227 RZPY SETTLEMENT,60198496,0,11545395976
bank_000282,2026-06-29,RAZORPAY SOFTWARE PRIVATE LIMITED SETTLEMENT REF HDFCN00000000035,80318138,0,11625714114
bank_000283,2026-06-29,TRF FROM RAZORPAY REF KKBKN00000000091,31909337,0,11657623451
bank_000284,2026-06-29,RAZORPAY SETTLEMENT CREDIT,14477711,0,11672101162
bank_000285,2026-06-29,NEFT CR-RAZORPAY SOFTWARE PVT LTD,14477711,0,11686578873
bank_000286,2026-06-30,MERCHANT SETTLEMENT CR,23990211,0,11710569084
